Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,Cond,,Fraction,,Injection,,
ml,mAU,ml,mS/cm,ml,Fraction,ml,Injection,
47.843,22.3884,,,,,,,
47.858,22.40354,,,,,,,
47.872,22.41965,,,,,,,
47.887,22.4139,,,,,,,
47.902,22.43896,,,,,,,
47.916,22.47217,,,,,,,
47.931,22.47991,,,,,,,
47.946,22.46875,,,,,,,
47.96,22.47436,,,,,,,
47.975,22.45643,,,,,,,
47.99,22.44655,,,,,,,
48.004,22.45942,,,,,,,
48.019,22.48101,,,,,,,
48.034,22.48614,,,,,,,
48.048,22.45983,,,,,,,
48.063,22.41891,,,,,,,
48.077,22.41066,,,,,,,
48.092,22.46822,,,,,,,
48.107,22.42426,,,,,,,
48.121,22.40263,,,,,,,
48.136,22.43072,,,,,,,
48.151,22.44919,,,,,,,
48.165,22.44486,,,,,,,
48.18,22.4411,,,,,,,
48.195,22.45751,,,,,,,
48.209,22.4813,,,,,,,
48.224,22.37569,,,,,,,
48.239,22.34671,,,,,,,
48.253,22.33022,,,,,,,
48.268,22.29573,,,,,,,
48.282,22.2774,,,,,,,
48.297,22.26327,,,,,,,
48.312,22.23191,,,,,,,
48.326,22.26601,,,,,,,
48.341,22.26604,,,,,,,
48.356,22.31104,,,,,,,
48.37,22.33276,,,,,,,
48.385,22.32413,,,,,,,
48.4,22.27415,,,,,,,
48.414,22.2613,,,,,,,
48.429,22.31742,,,,,,,
48.444,22.30513,,,,,,,
48.458,22.30632,,,,,,,
48.473,22.29351,,,,,,,
48.487,22.31602,,,,,,,
48.502,22.27282,,,,,,,
48.517,22.27424,,,,,,,
48.531,22.33372,,,,,,,
48.546,22.35445,,,,,,,
48.561,22.28036,,,,,,,
48.575,22.23757,,,,,,,
48.59,22.16994,,,,,,,
48.605,22.20296,,,,,,,
48.619,22.24584,,,,,,,
48.634,22.2324,,,,,,,
48.649,22.18247,,,,,,,
48.663,22.14308,,,,,,,
48.678,22.12438,,,,,,,
48.692,22.09638,,,,,,,
48.707,22.11412,,,,,,,
48.722,22.10418,,,,,,,
48.736,22.06713,,,,,,,
48.751,22.0594,,,,,,,
48.766,22.07279,,,,,,,
48.78,22.09987,,,,,,,
48.795,22.14089,,,,,,,
48.81,22.15175,,,,,,,
48.824,22.11784,,,,,,,
48.839,22.11522,,,,,,,
48.853,22.13028,,,,,,,
48.868,22.12195,,,,,,,
48.883,22.12289,,,,,,,
48.897,22.12478,,,,,,,
48.912,22.07966,,,,,,,
48.927,21.99492,,,,,,,
48.941,22.01527,,,,,,,
48.956,22.03979,,,,,,,
48.971,22.06953,,,,,,,
48.985,22.06985,,,,,,,
49,22.05717,,,,,,,
49.015,22.01853,,,,,,,
49.029,21.948,,,,,,,
49.044,21.89283,,,,,,,
49.058,21.90166,,,,,,,
49.073,21.86637,,,,,,,
49.088,21.82197,,,,,,,
49.102,21.82349,,,,,,,
49.117,21.82429,,,,,,,
49.132,21.83213,,,,,,,
49.146,21.84297,,,,,,,
49.161,21.81093,,,,,,,
49.176,21.75714,,,,,,,
49.19,21.71275,,,,,,,
49.205,21.6473,,,,,,,
49.22,21.59091,,,,,,,
49.234,21.57625,,,,,,,
49.249,21.56827,,,,,,,
49.263,21.55284,,,,,,,
49.278,21.54236,,,,,,,
49.293,21.49457,,,,,,,
49.307,21.44805,,,,,,,
49.322,21.41149,,,,,,,
49.337,21.4408,,,,,,,
49.351,21.40274,,,,,,,
49.366,21.3328,,,,,,,
49.381,21.30646,,,,,,,
49.395,21.32635,,,,,,,
49.41,21.326,,,,,,,
49.425,21.38139,,,,,,,
49.439,21.2876,,,,,,,
49.454,21.25181,,,,,,,
49.468,21.24483,,,,,,,
49.483,21.24696,,,,,,,
49.498,21.2614,,,,,,,
49.512,21.28431,,,,,,,
49.527,21.27965,,,,,,,
49.542,21.20354,,,,,,,
49.556,21.2099,,,,,,,
49.571,21.23319,,,,,,,
49.586,21.1963,,,,,,,
49.6,21.13041,,,,,,,
49.615,21.09005,,,,,,,
49.63,21.0839,,,,,,,
49.644,21.07467,,,,,,,
49.659,21.05657,,,,,,,
49.673,20.98022,,,,,,,
49.688,20.95216,,,,,,,
49.703,20.94176,,,,,,,
49.717,20.91282,,,,,,,
49.732,20.89359,,,,,,,
49.747,20.90802,,,,,,,
49.761,20.93489,,,,,,,
49.776,20.93272,,,,,,,
49.791,20.89259,,,,,,,
49.805,20.89394,,,,,,,
49.82,20.87368,,,,,,,
49.835,20.85288,,,,,,,
49.849,20.8834,,,,,,,
49.864,20.92813,,,,,,,
49.878,20.92622,,,,,,,
49.893,20.92182,,,,,,,
49.908,20.94219,,,,,,,
49.922,20.9523,,,,,,,
49.937,20.88715,,,,,,,
49.952,20.88159,,,,,,,
49.966,20.91008,,,,,,,
49.981,20.92484,,,,,,,
49.996,20.93376,,,,,,,
50.01,20.97592,,,,,,,
50.025,20.99387,,,,,,,
50.04,21.04043,,,,,,,
50.054,21.02716,,,,,,,
50.069,21.03562,,,,,,,
50.083,21.03426,,,,,,,
50.098,21.04138,,,,,,,
50.113,21.0647,,,,,,,
50.127,21.07798,,,,,,,
50.142,21.15666,,,,,,,
50.157,21.18765,,,,,,,
50.171,21.15407,,,,,,,
50.186,21.1445,,,,,,,
50.201,21.16463,,,,,,,
50.215,21.18499,,,,,,,
50.23,21.1594,,,,,,,
50.244,21.07707,,,,,,,
50.259,21.02679,,,,,,,
50.274,21.12815,,,,,,,
50.288,21.12131,,,,,,,
50.303,21.07683,,,,,,,
50.318,21.0514,,,,,,,
50.332,21.03786,,,,,,,
50.347,21.02501,,,,,,,
50.362,21.03092,,,,,,,
50.376,21.07516,,,,,,,
50.391,21.06548,,,,,,,
50.406,21.04663,,,,,,,
50.42,21.03283,,,,,,,
50.435,21.08951,,,,,,,
50.449,21.09186,,,,,,,
50.464,21.05508,,,,,,,
50.479,21.05878,,,,,,,
50.493,21.05968,,,,,,,
50.508,21.0028,,,,,,,
50.523,21.02026,,,,,,,
50.537,21.01305,,,,,,,
50.552,21.05854,,,,,,,
50.567,21.08943,,,,,,,
50.581,21.09154,,,,,,,
50.596,21.06578,,,,,,,
50.611,20.9966,,,,,,,
50.625,20.95044,,,,,,,
50.64,20.90702,,,,,,,
50.654,20.92238,,,,,,,
50.669,20.8789,,,,,,,
50.684,20.82082,,,,,,,
50.698,20.78448,,,,,,,
50.713,20.78196,,,,,,,
50.728,20.81304,,,,,,,
50.742,20.86371,,,,,,,
50.757,20.84581,,,,,,,
50.772,20.89871,,,,,,,
50.786,20.85304,,,,,,,
50.801,20.79152,,,,,,,
50.816,20.76421,,,,,,,
50.83,20.74853,,,,,,,
50.845,20.71385,,,,,,,
50.859,20.69863,,,,,,,
50.874,20.72009,,,,,,,
50.889,20.70679,,,,,,,
50.903,20.73258,,,,,,,
50.918,20.74544,,,,,,,
50.933,20.74228,,,,,,,
50.947,20.7397,,,,,,,
50.962,20.72895,,,,,,,
50.977,20.67575,,,,,,,
50.991,20.62387,,,,,,,
51.006,20.58162,,,,,,,
51.021,20.59415,,,,,,,
51.035,20.60482,,,,,,,
51.05,20.56565,,,,,,,
51.064,20.56417,,,,,,,
51.079,20.63237,,,,,,,
51.094,20.65207,,,,,,,
51.108,20.60924,,,,,,,
51.123,20.5312,,,,,,,
51.138,20.53496,,,,,,,
51.152,20.53019,,,,,,,
51.167,20.55673,,,,,,,
51.182,20.56668,,,,,,,
51.196,20.55238,,,,,,,
51.211,20.57195,,,,,,,
51.226,20.59617,,,,,,,
51.24,20.58839,,,,,,,
51.255,20.60745,,,,,,,
51.269,20.62052,,,,,,,
51.284,20.62182,,,,,,,
51.299,20.62007,,,,,,,
51.313,20.60843,,,,,,,
51.328,20.60159,,,,,,,
51.343,20.66067,,,,,,,
51.357,20.62889,,,,,,,
51.372,20.59011,,,,,,,
51.387,20.54517,,,,,,,
51.401,20.48859,,,,,,,
51.416,20.47163,,,,,,,
51.43,20.49751,,,,,,,
51.445,20.54116,,,,,,,
51.46,20.59786,,,,,,,
51.474,20.60769,,,,,,,
51.489,20.53252,,,,,,,
51.504,20.54672,,,,,,,
51.518,20.51793,,,,,,,
51.533,20.46203,,,,,,,
51.548,20.42039,,,,,,,
51.562,20.38446,,,,,,,
51.577,20.32715,,,,,,,
51.592,20.34281,,,,,,,
51.606,20.3583,,,,,,,
51.621,20.34073,,,,,,,
51.635,20.33469,,,,,,,
51.65,20.33025,,,,,,,
51.665,20.33831,,,,,,,
51.679,20.36762,,,,,,,
51.694,20.40637,,,,,,,
51.709,20.44219,,,,,,,
51.723,20.49665,,,,,,,
51.738,20.48956,,,,,,,
51.753,20.47376,,,,,,,
51.767,20.47457,,,,,,,
51.782,20.50175,,,,,,,
51.797,20.53362,,,,,,,
51.811,20.54376,,,,,,,
51.826,20.55369,,,,,,,
51.84,20.62756,,,,,,,
51.855,20.65874,,,,,,,
51.87,20.66848,,,,,,,
51.884,20.71475,,,,,,,
51.899,20.74866,,,,,,,
51.914,20.75863,,,,,,,
51.928,20.7778,,,,,,,
51.943,20.81784,,,,,,,
51.958,20.88216,,,,,,,
51.972,20.93609,,,,,,,
51.987,20.98982,,,,,,,
52.002,20.99105,,,,,,,
52.016,20.99858,,,,,,,
52.031,21.00502,,,,,,,
52.045,20.99497,,,,,,,
52.06,21.00313,,,,,,,
52.075,20.99429,,,,,,,
52.089,20.97361,,,,,,,
52.104,20.89259,,,,,,,
52.119,20.83476,,,,,,,
52.133,20.81165,,,,,,,
52.148,20.83639,,,,,,,
52.163,20.87613,,,,,,,
52.177,20.87754,,,,,,,
52.192,20.8858,,,,,,,
52.207,20.90909,,,,,,,
52.221,20.85714,,,,,,,
52.236,20.91215,,,,,,,
52.25,20.90675,,,,,,,
52.265,20.87791,,,,,,,
52.28,20.87554,,,,,,,
52.294,20.88247,,,,,,,
52.309,20.91441,,,,,,,
52.324,21.00808,,,,,,,
52.338,20.9657,,,,,,,
52.353,21.02385,,,,,,,
52.368,21.10191,,,,,,,
52.382,21.14842,,,,,,,
52.397,21.17351,,,,,,,
52.412,21.19456,,,,,,,
52.426,21.1855,,,,,,,
52.441,21.15681,,,,,,,
52.455,21.25128,,,,,,,
52.47,21.31184,,,,,,,
52.485,21.31942,,,,,,,
52.499,21.30938,,,,,,,
52.514,21.29177,,,,,,,
52.529,21.23541,,,,,,,
52.543,21.12086,,,,,,,
52.558,21.04269,,,,,,,
52.573,20.92794,,,,,,,
52.587,20.92867,,,,,,,
52.602,20.91551,,,,,,,
52.617,20.89466,,,,,,,
52.631,20.88697,,,,,,,
52.646,20.90188,,,,,,,
52.66,20.92336,,,,,,,
52.675,20.88879,,,,,,,
52.69,20.80449,,,,,,,
52.704,20.77243,,,,,,,
52.719,20.75,,,,,,,
52.734,20.7333,,,,,,,
52.748,20.73941,,,,,,,
52.763,20.72622,,,,,,,
52.778,20.65524,,,,,,,
52.792,20.62384,,,,,,,
52.807,20.64442,,,,,,,
52.821,20.60036,,,,,,,
52.836,20.57409,,,,,,,
52.851,20.56904,,,,,,,
52.865,20.58609,,,,,,,
52.88,20.60109,,,,,,,
52.895,20.61311,,,,,,,
52.909,20.66819,,,,,,,
52.924,20.66592,,,,,,,
52.939,20.67349,,,,,,,
52.953,20.69747,,,,,,,
52.968,20.71568,,,,,,,
52.983,20.72346,,,,,,,
52.997,20.7228,,,,,,,
53.012,20.71345,,,,,,,
53.026,20.69594,,,,,,,
53.041,20.69179,,,,,,,
53.056,20.74525,,,,,,,
53.07,20.72822,,,,,,,
53.085,20.75585,,,,,,,
53.1,20.79881,,,,,,,
53.114,20.8002,,,,,,,
53.129,20.75806,,,,,,,
53.144,20.71107,,,,,,,
53.158,20.64153,,,,,,,
53.173,20.66015,,,,,,,
53.188,20.69748,,,,,,,
53.202,20.68448,,,,,,,
53.217,20.67277,,,,,,,
53.231,20.64834,,,,,,,
53.246,20.61672,,,,,,,
53.261,20.61561,,,,,,,
53.275,20.61505,,,,,,,
53.29,20.57116,,,,,,,
53.305,20.49765,,,,,,,
53.319,20.48279,,,,,,,
53.334,20.49888,,,,,,,
53.349,20.5036,,,,,,,
53.363,20.50733,,,,,,,
53.378,20.53897,,,,,,,
53.393,20.57299,,,,,,,
53.407,20.57421,,,,,,,
53.422,20.55049,,,,,,,
53.436,20.54483,,,,,,,
53.451,20.58505,,,,,,,
53.466,20.60163,,,,,,,
53.48,20.57124,,,,,,,
53.495,20.52858,,,,,,,
53.51,20.51075,,,,,,,
53.524,20.53062,,,,,,,
53.539,20.54025,,,,,,,
53.554,20.54823,,,,,,,
53.568,20.5617,,,,,,,
53.583,20.54092,,,,,,,
53.598,20.55049,,,,,,,
53.612,20.61145,,,,,,,
53.627,20.61511,,,,,,,
53.641,20.51374,,,,,,,
53.656,20.53246,,,,,,,
53.671,20.55739,,,,,,,
53.685,20.59827,,,,,,,
53.7,20.55903,,,,,,,
53.715,20.50517,,,,,,,
53.729,20.47157,,,,,,,
53.744,20.4323,,,,,,,
53.759,20.48144,,,,,,,
53.773,20.47812,,,,,,,
53.788,20.5206,,,,,,,
53.803,20.50681,,,,,,,
53.817,20.49497,,,,,,,
53.832,20.49032,,,,,,,
53.846,20.48296,,,,,,,
53.861,20.46552,,,,,,,
53.876,20.428,,,,,,,
53.89,20.40985,,,,,,,
53.905,20.42809,,,,,,,
53.92,20.45243,,,,,,,
53.934,20.4068,,,,,,,
53.949,20.36871,,,,,,,
53.964,20.37713,,,,,,,
53.978,20.40131,,,,,,,
53.993,20.41144,,,,,,,
54.007,20.4298,,,,,,,
54.022,20.38066,,,,,,,
54.037,20.39675,,,,,,,
54.051,20.37328,,,,,,,
54.066,20.3328,,,,,,,
54.081,20.31058,,,,,,,
54.095,20.30233,,,,,,,
54.11,20.27058,,,,,,,
54.125,20.2074,,,,,,,
54.139,20.26343,,,,,,,
54.154,20.27968,,,,,,,
54.169,20.25692,,,,,,,
54.183,20.25265,,,,,,,
54.198,20.26993,,,,,,,
54.212,20.28556,,,,,,,
54.227,20.29215,,,,,,,
54.242,20.31339,,,,,,,
54.256,20.38894,,,,,,,
54.271,20.40588,,,,,,,
54.286,20.31465,,,,,,,
54.3,20.2475,,,,,,,
54.315,20.25773,,,,,,,
54.33,20.29701,,,,,,,
54.344,20.30864,,,,,,,
54.359,20.31353,,,,,,,
54.374,20.24807,,,,,,,
54.388,20.23886,,,,,,,
54.403,20.19599,,,,,,,
54.417,20.16443,,,,,,,
54.432,20.13694,,,,,,,
54.447,20.10295,,,,,,,
54.461,20.09823,,,,,,,
54.476,20.16354,,,,,,,
54.491,20.13075,,,,,,,
54.505,20.10403,,,,,,,
54.52,20.01938,,,,,,,
54.535,19.99374,,,,,,,
54.549,19.97694,,,,,,,
54.564,19.96488,,,,,,,
54.579,19.96106,,,,,,,
54.593,19.94018,,,,,,,
54.608,19.94767,,,,,,,
54.622,19.90887,,,,,,,
54.637,19.86829,,,,,,,
54.652,19.86659,,,,,,,
54.666,19.87671,,,,,,,
54.681,19.87808,,,,,,,
54.696,19.87165,,,,,,,
54.71,19.85387,,,,,,,
54.725,19.79002,,,,,,,
54.74,19.76153,,,,,,,
54.754,19.62265,,,,,,,
54.769,19.60686,,,,,,,
54.784,19.64931,,,,,,,
54.798,19.62936,,,,,,,
54.813,19.57054,,,,,,,
54.827,19.55468,,,,,,,
54.842,19.52728,,,,,,,
54.857,19.52439,,,,,,,
54.871,19.50883,,,,,,,
54.886,19.50196,,,,,,,
54.901,19.50532,,,,,,,
54.915,19.50331,,,,,,,
54.93,19.49618,,,,,,,
54.945,19.50099,,,,,,,
54.959,19.5243,,,,,,,
54.974,19.51996,,,,,,,
54.989,19.5011,,,,,,,
55.003,19.51289,,,,,,,
55.018,19.51958,,,,,,,
55.032,19.50332,,,,,,,
55.047,19.50167,,,,,,,
55.062,19.52515,,,,,,,
55.076,19.52155,,,,,,,
55.091,19.48067,,,,,,,
55.106,19.44189,,,,,,,
55.12,19.43603,,,,,,,
55.135,19.44993,,,,,,,
55.15,19.45045,,,,,,,
55.164,19.42607,,,,,,,
55.179,19.41741,,,,,,,
55.193,19.46996,,,,,,,
55.208,19.53119,,,,,,,
55.223,19.49637,,,,,,,
55.237,19.51214,,,,,,,
55.252,19.52063,,,,,,,
55.267,19.47628,,,,,,,
55.281,19.41168,,,,,,,
55.296,19.35147,,,,,,,
55.311,19.30259,,,,,,,
55.325,19.29419,,,,,,,
55.34,19.30239,,,,,,,
55.355,19.36452,,,,,,,
55.369,19.39485,,,,,,,
55.384,19.422,,,,,,,
55.398,19.43201,,,,,,,
55.413,19.42909,,,,,,,
55.428,19.44744,,,,,,,
55.442,19.51452,,,,,,,
55.457,19.5913,,,,,,,
55.472,19.62914,,,,,,,
55.486,19.60883,,,,,,,
55.501,19.59391,,,,,,,
55.516,19.62525,,,,,,,
55.53,19.66182,,,,,,,
55.545,19.68648,,,,,,,
55.56,19.73295,,,,,,,
55.574,19.71703,,,,,,,
55.589,19.76656,,,,,,,
55.603,19.77229,,,,,,,
55.618,19.71692,,,,,,,
55.633,19.72686,,,,,,,
55.647,19.77674,,,,,,,
55.662,19.79614,,,,,,,
55.677,19.78023,,,,,,,
55.691,19.76616,,,,,,,
55.706,19.73464,,,,,,,
55.721,19.66497,,,,,,,
55.735,19.68228,,,,,,,
55.75,19.67005,,,,,,,
55.765,19.65153,,,,,,,
55.779,19.66986,,,,,,,
55.794,19.70114,,,,,,,
55.808,19.68609,,,,,,,
55.823,19.66932,,,,,,,
55.838,19.56621,,,,,,,
55.852,19.48123,,,,,,,
55.867,19.42299,,,,,,,
55.882,19.3703,,,,,,,
55.896,19.32634,,,,,,,
55.911,19.30398,,,,,,,
55.926,19.29505,,,,,,,
55.94,19.30621,,,,,,,
55.955,19.33105,,,,,,,
55.97,19.29871,,,,,,,
55.984,19.25014,,,,,,,
55.999,19.25556,,,,,,,
56.013,19.2395,,,,,,,
56.028,19.16533,,,,,,,
56.043,19.14289,,,,,,,
56.057,19.14421,,,,,,,
56.072,19.12881,,,,,,,
56.087,19.1079,,,,,,,
56.101,19.13087,,,,,,,
56.116,19.14954,,,,,,,
56.131,19.12658,,,,,,,
56.145,19.09143,,,,,,,
56.16,19.09799,,,,,,,
56.175,19.10548,,,,,,,
56.189,19.08163,,,,,,,
56.204,19.08319,,,,,,,
56.218,19.03544,,,,,,,
56.233,18.99283,,,,,,,
56.248,18.94929,,,,,,,
56.262,18.88505,,,,,,,
56.277,18.79655,,,,,,,
56.292,18.69038,,,,,,,
56.306,18.66332,,,,,,,
56.321,18.61871,,,,,,,
56.336,18.6096,,,,,,,
56.35,18.5503,,,,,,,
56.365,18.53729,,,,,,,
56.38,18.56882,,,,,,,
56.394,18.57375,,,,,,,
56.409,18.57383,,,,,,,
56.423,18.58968,,,,,,,
56.438,18.5712,,,,,,,
56.453,18.58459,,,,,,,
56.467,18.59421,,,,,,,
56.482,18.56549,,,,,,,
56.497,18.52745,,,,,,,
56.511,18.50444,,,,,,,
56.526,18.47575,,,,,,,
56.541,18.48449,,,,,,,
56.555,18.55124,,,,,,,
56.57,18.50989,,,,,,,
56.584,18.52662,,,,,,,
56.599,18.53494,,,,,,,
56.614,18.50027,,,,,,,
56.628,18.4346,,,,,,,
56.643,18.37748,,,,,,,
56.658,18.40006,,,,,,,
56.672,18.45979,,,,,,,
56.687,18.48631,,,,,,,
56.702,18.51925,,,,,,,
56.716,18.55292,,,,,,,
56.731,18.58381,,,,,,,
56.746,18.58635,,,,,,,
56.76,18.55836,,,,,,,
56.775,18.57976,,,,,,,
56.789,18.61315,,,,,,,
56.804,18.66081,,,,,,,
56.819,18.68799,,,,,,,
56.833,18.71427,,,,,,,
56.848,18.75327,,,,,,,
56.863,18.78988,,,,,,,
56.877,18.8033,,,,,,,
56.892,18.80355,,,,,,,
56.907,18.82533,,,,,,,
56.921,18.87868,,,,,,,
56.936,18.89545,,,,,,,
56.951,18.94211,,,,,,,
56.965,19.02529,,,,,,,
56.98,19.08369,,,,,,,
56.994,19.09561,,,,,,,
57.009,19.11626,,,,,,,
57.024,19.11184,,,,,,,
57.038,19.11832,,,,,,,
57.053,19.12559,,,,,,,
57.068,19.1555,,,,,,,
57.082,19.17718,,,,,,,
57.097,19.19139,,,,,,,
57.112,19.19702,,,,,,,
57.126,19.1945,,,,,,,
57.141,19.25799,,,,,,,
57.156,19.32009,,,,,,,
57.17,19.3137,,,,,,,
57.185,19.34378,,,,,,,
57.199,19.38823,,,,,,,
57.214,19.37318,,,,,,,
57.229,19.35728,,,,,,,
57.243,19.42807,,,,,,,
57.258,19.44777,,,,,,,
57.273,19.47371,,,,,,,
57.287,19.50522,,,,,,,
57.302,19.51379,,,,,,,
57.317,19.53372,,,,,,,
57.331,19.5564,,,,,,,
57.346,19.56762,,,,,,,
57.361,19.57873,,,,,,,
57.375,19.61937,,,,,,,
57.39,19.65675,,,,,,,
57.404,19.69579,,,,,,,
57.419,19.68267,,,,,,,
57.434,19.6822,,,,,,,
57.448,19.70534,,,,,,,
57.463,19.75935,,,,,,,
57.478,19.78355,,,,,,,
57.492,19.69539,,,,,,,
57.507,19.71033,,,,,,,
57.522,19.738,,,,,,,
57.536,19.74545,,,,,,,
57.551,19.70019,,,,,,,
57.566,19.67539,,,,,,,
57.58,19.67522,,,,,,,
57.595,19.6568,,,,,,,
57.609,19.6076,,,,,,,
57.624,19.58424,,,,,,,
57.639,19.54661,,,,,,,
57.653,19.51786,,,,,,,
57.668,19.4741,,,,,,,
57.683,19.46074,,,,,,,
57.697,19.4545,,,,,,,
57.712,19.43476,,,,,,,
57.727,19.42024,,,,,,,
57.741,19.424,,,,,,,
57.756,19.38942,,,,,,,
57.77,19.38078,,,,,,,
57.785,19.38606,,,,,,,
57.8,19.39921,,,,,,,
57.814,19.39686,,,,,,,
57.829,19.36813,,,,,,,
57.844,19.32766,,,,,,,
57.858,19.2991,,,,,,,
57.873,19.25704,,,,,,,
57.888,19.27789,,,,,,,
57.902,19.24092,,,,,,,
57.917,19.21166,,,,,,,
57.932,19.20081,,,,,,,
57.946,19.22,,,,,,,
57.961,19.23622,,,,,,,
57.975,19.17129,,,,,,,
57.99,19.09347,,,,,,,
58.005,19.0791,,,,,,,
58.019,19.06232,,,,,,,
58.034,19.05166,,,,,,,
58.049,19.11672,,,,,,,
58.063,19.1282,,,,,,,
58.078,19.04828,,,,,,,
58.093,19.01884,,,,,,,
58.107,18.95047,,,,,,,
58.122,18.90423,,,,,,,
58.137,18.85562,,,,,,,
58.151,18.85259,,,,,,,
58.166,18.85479,,,,,,,
58.18,18.88407,,,,,,,
58.195,18.91776,,,,,,,
58.21,18.89721,,,,,,,
58.224,18.86138,,,,,,,
58.239,18.83515,,,,,,,
58.254,18.82157,,,,,,,
58.268,18.83449,,,,,,,
58.283,18.83437,,,,,,,
58.298,18.8097,,,,,,,
58.312,18.81418,,,,,,,
58.327,18.85547,,,,,,,
58.342,18.82239,,,,,,,
58.356,18.85249,,,,,,,
58.371,18.85814,,,,,,,
58.385,18.9096,,,,,,,
58.4,18.96473,,,,,,,
58.415,18.98573,,,,,,,
58.429,18.99191,,,,,,,
58.444,19.00617,,,,,,,
58.459,19.01251,,,,,,,
58.473,19.04984,,,,,,,
58.488,19.02074,,,,,,,
58.503,19.05486,,,,,,,
58.517,19.07136,,,,,,,
58.532,19.07094,,,,,,,
58.547,19.07811,,,,,,,
58.561,19.09536,,,,,,,
58.576,19.09822,,,,,,,
58.59,19.08064,,,,,,,
58.605,19.05531,,,,,,,
58.62,19.05044,,,,,,,
58.634,19.01924,,,,,,,
58.649,18.99089,,,,,,,
58.664,18.97474,,,,,,,
58.678,18.96874,,,,,,,
58.693,18.9756,,,,,,,
58.708,18.99448,,,,,,,
58.722,18.96605,,,,,,,
58.737,18.96694,,,,,,,
58.752,19.00233,,,,,,,
58.766,18.98643,,,,,,,
58.781,18.97628,,,,,,,
58.795,18.99271,,,,,,,
58.81,19.00717,,,,,,,
58.825,19.03736,,,,,,,
58.839,19.0294,,,,,,,
58.854,19.02169,,,,,,,
58.869,18.94362,,,,,,,
58.883,18.88946,,,,,,,
58.898,18.8696,,,,,,,
58.913,18.85442,,,,,,,
58.927,18.83672,,,,,,,
58.942,18.8415,,,,,,,
58.956,18.82672,,,,,,,
58.971,18.81995,,,,,,,
58.986,18.7765,,,,,,,
59,18.79214,,,,,,,
59.015,18.7885,,,,,,,
59.03,18.75311,,,,,,,
59.044,18.7165,,,,,,,
59.059,18.6932,,,,,,,
59.074,18.71209,,,,,,,
59.088,18.70822,,,,,,,
59.103,18.71507,,,,,,,
59.118,18.72908,,,,,,,
59.132,18.72891,,,,,,,
59.147,18.7334,,,,,,,
59.161,18.76012,,,,,,,
59.176,18.78389,,,,,,,
59.191,18.74977,,,,,,,
59.205,18.78433,,,,,,,
59.22,18.72576,,,,,,,
59.235,18.64442,,,,,,,
59.249,18.6399,,,,,,,
59.264,18.6398,,,,,,,
59.279,18.62101,,,,,,,
59.293,18.62667,,,,,,,
59.308,18.61729,,,,,,,
59.323,18.66944,,,,,,,
59.337,18.63561,,,,,,,
59.352,18.5716,,,,,,,
59.366,18.53667,,,,,,,
59.381,18.56179,,,,,,,
59.396,18.56389,,,,,,,
59.41,18.51419,,,,,,,
59.425,18.55792,,,,,,,
59.44,18.60816,,,,,,,
59.454,18.58602,,,,,,,
59.469,18.59128,,,,,,,
59.484,18.60138,,,,,,,
59.498,18.59843,,,,,,,
59.513,18.58978,,,,,,,
59.528,18.57643,,,,,,,
59.542,18.5483,,,,,,,
59.557,18.55472,,,,,,,
59.571,18.54723,,,,,,,
59.586,18.54179,,,,,,,
59.601,18.60718,,,,,,,
59.615,18.63351,,,,,,,
59.63,18.62923,,,,,,,
59.645,18.63056,,,,,,,
59.659,18.62816,,,,,,,
59.674,18.64619,,,,,,,
59.689,18.65108,,,,,,,
59.703,18.69221,,,,,,,
59.718,18.67098,,,,,,,
59.733,18.69165,,,,,,,
59.747,18.76765,,,,,,,
59.762,18.84636,,,,,,,
59.776,18.87203,,,,,,,
59.791,18.83257,,,,,,,
59.806,18.78784,,,,,,,
59.82,18.85229,,,,,,,
59.835,18.85544,,,,,,,
59.85,18.85393,,,,,,,
59.864,18.85752,,,,,,,
59.879,18.87191,,,,,,,
59.894,18.87066,,,,,,,
59.908,18.79284,,,,,,,
59.923,18.75804,,,,,,,
59.938,18.78808,,,,,,,
59.952,18.75315,,,,,,,
59.967,18.74524,,,,,,,
59.981,18.71562,,,,,,,
59.996,18.6605,,,,,,,
60.011,18.61302,,,,,,,
60.025,18.57576,,,,,,,
60.04,18.53211,,,,,,,
60.055,18.58154,,,,,,,
60.069,18.62417,,,,,,,
60.084,18.60236,,,,,,,
60.099,18.61499,,,,,,,
60.113,18.62733,,,,,,,
60.128,18.60196,,,,,,,
60.143,18.5841,,,,,,,
60.157,18.59707,,,,,,,
60.172,18.59563,,,,,,,
60.186,18.60936,,,,,,,
60.201,18.61744,,,,,,,
60.216,18.57165,,,,,,,
60.23,18.54367,,,,,,,
60.245,18.54088,,,,,,,
60.26,18.51563,,,,,,,
60.274,18.5132,,,,,,,
60.289,18.50868,,,,,,,
60.304,18.53036,,,,,,,
60.318,18.53608,,,,,,,
60.333,18.5192,,,,,,,
60.347,18.51174,,,,,,,
60.362,18.52514,,,,,,,
60.377,18.53543,,,,,,,
60.391,18.52232,,,,,,,
60.406,18.55827,,,,,,,
60.421,18.51225,,,,,,,
60.435,18.47319,,,,,,,
60.45,18.48868,,,,,,,
60.465,18.49934,,,,,,,
60.479,18.49738,,,,,,,
60.494,18.49547,,,,,,,
60.509,18.47494,,,,,,,
60.523,18.4468,,,,,,,
60.538,18.46001,,,,,,,
60.552,18.49975,,,,,,,
60.567,18.51927,,,,,,,
