Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,Conc B,,Fraction,,Injection,,
ml,mAU,ml,%,ml,Fraction,ml,Injection,
20.029,107.5085,100.134,70.54945,,,,,
20.033,107.4775,100.157,70.57448,,,,,
20.038,107.4537,100.18,70.59955,,,,,
20.043,107.4394,100.204,70.62469,,,,,
20.047,107.4218,100.227,70.64996,,,,,
20.052,107.4071,100.25,70.67506,,,,,
20.057,107.3987,100.274,70.70016,,,,,
20.061,107.3915,100.297,70.72524,,,,,
20.066,107.3837,100.321,70.75033,,,,,
20.071,107.3729,100.344,70.77536,,,,,
20.076,107.3643,100.367,70.80054,,,,,
20.08,107.3567,100.391,70.82555,,,,,
20.085,107.3505,100.414,70.85072,,,,,
20.09,107.3389,100.438,70.8759,,,,,
20.094,107.3237,100.461,70.90105,,,,,
20.099,107.3089,100.484,70.92604,,,,,
20.104,107.2984,100.508,70.95121,,,,,
20.108,107.2922,100.531,70.97629,,,,,
20.113,107.2898,100.554,71.00139,,,,,
20.118,107.2822,100.578,71.0265,,,,,
20.122,107.2664,100.601,71.0516,,,,,
20.127,107.2671,100.625,71.07671,,,,,
20.132,107.2695,100.648,71.10178,,,,,
20.136,107.2697,100.671,71.12691,,,,,
20.141,107.2673,100.695,71.15201,,,,,
20.146,107.2629,100.718,71.17713,,,,,
20.15,107.2545,100.741,71.20222,,,,,
20.155,107.2485,100.765,71.2273,,,,,
20.16,107.2436,100.788,71.25243,,,,,
20.164,107.2377,100.812,71.27757,,,,,
20.169,107.2337,100.835,71.30271,,,,,
20.174,107.2309,100.858,71.32775,,,,,
20.178,107.2178,100.882,71.35281,,,,,
20.183,107.2091,100.905,71.37794,,,,,
20.188,107.2055,100.929,71.40306,,,,,
20.192,107.2064,100.952,71.42817,,,,,
20.197,107.2062,100.975,71.45325,,,,,
20.202,107.2032,100.999,71.47839,,,,,
20.206,107.2038,101.022,71.50346,,,,,
20.211,107.2058,101.045,71.52859,,,,,
20.216,107.2096,101.069,71.55371,,,,,
20.22,107.2134,101.092,71.5788,,,,,
20.225,107.2153,101.116,71.60393,,,,,
20.23,107.2087,101.139,71.62899,,,,,
20.235,107.1859,101.162,71.65409,,,,,
20.239,107.1534,101.186,71.67922,,,,,
20.244,107.1159,101.209,71.70429,,,,,
20.249,107.0944,101.233,71.72941,,,,,
20.253,107.0873,101.256,71.75449,,,,,
20.258,107.087,101.279,71.77964,,,,,
20.263,107.0834,101.303,71.80476,,,,,
20.267,107.075,101.326,71.8298,,,,,
20.272,107.0668,101.349,71.85495,,,,,
20.277,107.0594,101.373,71.88013,,,,,
20.281,107.0537,101.396,71.9052,,,,,
20.286,107.0372,101.42,71.93027,,,,,
20.291,107.0178,101.443,71.95538,,,,,
20.295,106.9997,101.466,71.98049,,,,,
20.3,106.9869,101.49,72.00554,,,,,
20.305,106.9755,101.513,72.0307,,,,,
20.309,106.9504,101.536,72.05578,,,,,
20.314,106.9328,101.56,72.0809,,,,,
20.319,106.9218,101.583,72.10603,,,,,
20.323,106.9137,101.607,72.13107,,,,,
20.328,106.9038,101.63,72.15619,,,,,
20.333,106.8913,101.653,72.1813,,,,,
20.337,106.8838,101.677,72.20641,,,,,
20.342,106.8765,101.7,72.23153,,,,,
20.347,106.8668,101.724,72.25659,,,,,
20.351,106.8568,101.747,72.28172,,,,,
20.356,106.8473,101.77,72.30682,,,,,
20.361,106.8407,101.794,72.33192,,,,,
20.365,106.8354,101.817,72.35703,,,,,
20.37,106.8309,101.84,72.38215,,,,,
20.375,106.8182,101.864,72.40733,,,,,
20.379,106.8051,101.887,72.43236,,,,,
20.384,106.7915,101.911,72.45747,,,,,
20.389,106.7844,101.934,72.4826,,,,,
20.393,106.7753,101.957,72.50766,,,,,
20.398,106.7611,101.981,72.53276,,,,,
20.403,106.7451,102.004,72.55794,,,,,
20.408,106.7308,102.028,72.58299,,,,,
20.412,106.7252,102.051,72.60809,,,,,
20.417,106.7303,102.074,72.63314,,,,,
20.422,106.7414,102.098,72.65829,,,,,
20.426,106.7568,102.121,72.6834,,,,,
20.431,106.7592,102.144,72.70845,,,,,
20.436,106.7497,102.168,72.73363,,,,,
20.44,106.7422,102.191,72.75871,,,,,
20.445,106.7375,102.215,72.78386,,,,,
20.45,106.7373,102.238,72.80893,,,,,
20.454,106.7437,102.261,72.83405,,,,,
20.459,106.7494,102.285,72.85915,,,,,
20.464,106.7491,102.308,72.88422,,,,,
20.468,106.7536,102.331,72.90933,,,,,
20.473,106.7605,102.355,72.93446,,,,,
20.478,106.7683,102.378,72.95953,,,,,
20.482,106.7731,102.402,72.98464,,,,,
20.487,106.7756,102.425,73.00976,,,,,
20.492,106.786,102.448,73.03486,,,,,
20.496,106.792,102.472,73.05997,,,,,
20.501,106.7925,102.495,73.08507,,,,,
20.506,106.7895,102.519,73.11018,,,,,
20.51,106.7892,102.542,73.13528,,,,,
20.515,106.7953,102.565,73.16038,,,,,
20.52,106.8015,102.589,73.1855,,,,,
20.524,106.806,102.612,73.21056,,,,,
20.529,106.8046,102.635,73.23569,,,,,
20.534,106.7998,102.659,73.26082,,,,,
20.538,106.794,102.682,73.28594,,,,,
20.543,106.7989,102.706,73.31104,,,,,
20.548,106.7977,102.729,73.33606,,,,,
20.552,106.7912,102.752,73.36121,,,,,
20.557,106.7905,102.776,73.38634,,,,,
20.562,106.7898,102.799,73.41139,,,,,
20.567,106.7888,102.823,73.43655,,,,,
20.571,106.7848,102.846,73.46164,,,,,
20.576,106.7838,102.869,73.48673,,,,,
20.581,106.7921,102.893,73.51183,,,,,
20.585,106.7937,102.916,73.53696,,,,,
20.59,106.7925,102.939,73.56206,,,,,
20.595,106.7891,102.963,73.5872,,,,,
20.599,106.7973,102.986,73.61228,,,,,
20.604,106.8119,103.01,73.63736,,,,,
20.609,106.8153,103.033,73.66251,,,,,
20.613,106.82,103.056,73.6876,,,,,
20.618,106.8259,103.08,73.71274,,,,,
20.623,106.8314,103.103,73.73781,,,,,
20.627,106.8315,103.126,73.76285,,,,,
20.632,106.8235,103.15,73.788,,,,,
20.637,106.813,103.173,73.81313,,,,,
20.641,106.8042,103.197,73.83819,,,,,
20.646,106.8009,103.22,73.8633,,,,,
20.651,106.8071,103.243,73.88847,,,,,
20.655,106.8138,103.267,73.91347,,,,,
20.66,106.8098,103.29,73.93868,,,,,
20.665,106.8027,103.314,73.96377,,,,,
20.669,106.7937,103.337,73.98885,,,,,
20.674,106.7842,103.36,74.01385,,,,,
20.679,106.7822,103.384,74.03901,,,,,
20.683,106.7869,103.407,74.06417,,,,,
20.688,106.8044,103.43,74.08927,,,,,
20.693,106.8194,103.454,74.11437,,,,,
20.697,106.8308,103.477,74.13952,,,,,
20.702,106.8232,103.501,74.16462,,,,,
20.707,106.8189,103.524,74.18969,,,,,
20.711,106.8265,103.547,74.21484,,,,,
20.716,106.8258,103.571,74.23988,,,,,
20.721,106.8209,103.594,74.26503,,,,,
20.726,106.8098,103.618,74.29012,,,,,
20.73,106.8009,103.641,74.3152,,,,,
20.735,106.7931,103.664,74.34025,,,,,
20.74,106.7854,103.688,74.36539,,,,,
20.744,106.7735,103.711,74.39047,,,,,
20.749,106.7587,103.734,74.4156,,,,,
20.754,106.7469,103.758,74.44073,,,,,
20.758,106.7346,103.781,74.46583,,,,,
20.763,106.7216,103.805,74.49101,,,,,
20.768,106.7112,103.828,74.51605,,,,,
20.772,106.7032,103.851,74.54118,,,,,
20.777,106.6993,103.875,74.56628,,,,,
20.782,106.6834,103.898,74.59138,,,,,
20.786,106.6676,103.922,74.61652,,,,,
20.791,106.6609,103.945,74.64158,,,,,
20.796,106.6555,103.968,74.6667,,,,,
20.8,106.6503,103.992,74.69179,,,,,
20.805,106.6413,104.015,74.71691,,,,,
20.81,106.6341,104.038,74.74195,,,,,
20.814,106.6282,104.062,74.76707,,,,,
20.819,106.6256,104.085,74.79218,,,,,
20.824,106.6243,104.109,74.81727,,,,,
20.828,106.6246,104.132,74.84244,,,,,
20.833,106.613,104.155,74.86753,,,,,
20.838,106.6016,104.179,74.89259,,,,,
20.842,106.5932,104.202,74.91769,,,,,
20.847,106.597,104.225,74.94282,,,,,
20.852,106.6035,104.249,74.96787,,,,,
20.856,106.6067,104.272,74.99305,,,,,
20.861,106.5966,104.296,75.01815,,,,,
20.866,106.5787,104.319,75.04327,,,,,
20.87,106.5554,104.342,75.06837,,,,,
20.875,106.532,104.366,75.09337,,,,,
20.88,106.5083,104.389,75.11855,,,,,
20.885,106.5051,104.413,75.14366,,,,,
20.889,106.4979,104.436,75.16876,,,,,
20.894,106.4832,104.459,75.1939,,,,,
20.899,106.4813,104.483,75.219,,,,,
20.903,106.4826,104.506,75.24407,,,,,
20.908,106.4858,104.529,75.2692,,,,,
20.913,106.4924,104.553,75.29426,,,,,
20.917,106.4989,104.576,75.31936,,,,,
20.922,106.4948,104.6,75.3445,,,,,
20.927,106.5026,104.623,75.36959,,,,,
20.931,106.5196,104.646,75.39471,,,,,
20.936,106.521,104.67,75.41978,,,,,
20.941,106.524,104.693,75.44493,,,,,
20.945,106.5295,104.717,75.47005,,,,,
20.95,106.5403,104.74,75.49512,,,,,
20.955,106.5502,104.763,75.52023,,,,,
20.959,106.5558,104.787,75.54533,,,,,
20.964,106.5645,104.81,75.57044,,,,,
20.969,106.5741,104.833,75.59557,,,,,
20.973,106.5818,104.857,75.62066,,,,,
20.978,106.587,104.88,75.64575,,,,,
20.983,106.5902,104.904,75.67088,,,,,
20.987,106.5907,104.927,75.69598,,,,,
20.992,106.5928,104.95,75.72107,,,,,
20.997,106.5968,104.974,75.74614,,,,,
21.001,106.6,104.997,75.77128,,,,,
21.006,106.6016,105.02,75.79639,,,,,
21.011,106.5997,105.044,75.82146,,,,,
21.015,106.6038,105.067,75.84665,,,,,
21.02,106.6095,105.091,75.87167,,,,,
21.025,106.6126,105.114,75.89671,,,,,
21.029,106.6166,105.137,75.92184,,,,,
21.034,106.6213,105.161,75.94704,,,,,
21.039,106.6258,105.184,75.97209,,,,,
21.044,106.6303,105.208,75.99722,,,,,
21.048,106.6348,105.231,76.02228,,,,,
21.053,106.6423,105.254,76.04743,,,,,
21.058,106.6499,105.278,76.07253,,,,,
21.062,106.6566,105.301,76.09763,,,,,
21.067,106.6655,105.324,76.12269,,,,,
21.072,106.675,105.348,76.14783,,,,,
21.076,106.6834,105.371,76.1729,,,,,
21.081,106.6894,105.395,76.19803,,,,,
21.086,106.694,105.418,76.22314,,,,,
21.09,106.6983,105.441,76.24827,,,,,
21.095,106.6922,105.465,76.27341,,,,,
21.1,106.6752,105.488,76.29845,,,,,
21.104,106.6498,105.512,76.32355,,,,,
21.109,106.6286,105.535,76.34872,,,,,
21.114,106.6166,105.558,76.37376,,,,,
21.118,106.6176,105.582,76.39888,,,,,
21.123,106.6214,105.605,76.42397,,,,,
21.128,106.6213,105.628,76.4491,,,,,
21.132,106.6155,105.652,76.47422,,,,,
21.137,106.6065,105.675,76.49933,,,,,
21.142,106.6045,105.699,76.52442,,,,,
21.146,106.5993,105.722,76.54954,,,,,
21.151,106.5905,105.745,76.57462,,,,,
21.156,106.5809,105.769,76.59972,,,,,
21.16,106.568,105.792,76.62483,,,,,
21.165,106.5484,105.815,76.64992,,,,,
21.17,106.5335,105.839,76.67503,,,,,
21.174,106.5213,105.862,76.70013,,,,,
21.179,106.5149,105.886,76.72525,,,,,
21.184,106.5078,105.909,76.75034,,,,,
21.188,106.5004,105.932,76.77545,,,,,
21.193,106.5032,105.956,76.8006,,,,,
21.198,106.5028,105.979,76.82568,,,,,
21.203,106.4976,106.003,76.85081,,,,,
21.207,106.4956,106.026,76.87588,,,,,
21.212,106.4936,106.049,76.90102,,,,,
21.217,106.4898,106.073,76.92609,,,,,
21.221,106.4852,106.096,76.95118,,,,,
21.226,106.4808,106.119,76.9763,,,,,
21.231,106.4841,106.143,77.00143,,,,,
21.235,106.4821,106.166,77.0265,,,,,
21.24,106.4747,106.19,77.05161,,,,,
21.245,106.4713,106.213,77.0767,,,,,
21.249,106.4685,106.236,77.10181,,,,,
21.254,106.4661,106.26,77.12691,,,,,
21.259,106.4664,106.283,77.15205,,,,,
21.263,106.4684,106.307,77.17713,,,,,
21.268,106.4739,106.33,77.20223,,,,,
21.273,106.4787,106.353,77.22736,,,,,
21.277,106.4828,106.377,77.25243,,,,,
21.282,106.4974,106.4,77.27757,,,,,
21.287,106.5226,106.423,77.30267,,,,,
21.291,106.563,106.447,77.32782,,,,,
21.296,106.5814,106.47,77.35281,,,,,
21.301,106.5919,106.494,77.37793,,,,,
21.305,106.5924,106.517,77.40308,,,,,
21.31,106.6016,106.54,77.42816,,,,,
21.315,106.615,106.564,77.45332,,,,,
21.319,106.6262,106.587,77.47839,,,,,
21.324,106.6328,106.61,77.50352,,,,,
21.329,106.635,106.634,77.5286,,,,,
21.333,106.642,106.657,77.55369,,,,,
21.338,106.6527,106.681,77.57874,,,,,
21.343,106.6699,106.704,77.60393,,,,,
21.347,106.6905,106.727,77.62904,,,,,
21.352,106.7117,106.751,77.65413,,,,,
21.357,106.7291,106.774,77.67925,,,,,
21.362,106.7433,106.798,77.70437,,,,,
21.366,106.7551,106.821,77.7295,,,,,
21.371,106.7687,106.844,77.75453,,,,,
21.376,106.7806,106.868,77.77963,,,,,
21.38,106.7898,106.891,77.80478,,,,,
21.385,106.7953,106.914,77.82985,,,,,
21.39,106.8009,106.938,77.85494,,,,,
21.394,106.8086,106.961,77.88011,,,,,
21.399,106.8171,106.985,77.90509,,,,,
21.404,106.826,107.008,77.93023,,,,,
21.408,106.8332,107.031,77.95536,,,,,
21.413,106.8363,107.055,77.98048,,,,,
21.418,106.8358,107.078,78.00557,,,,,
21.422,106.852,107.102,78.03061,,,,,
21.427,106.8673,107.125,78.05579,,,,,
21.432,106.8796,107.148,78.08092,,,,,
21.436,106.8807,107.172,78.10599,,,,,
21.441,106.8818,107.195,78.13111,,,,,
21.446,106.8922,107.218,78.15622,,,,,
21.45,106.8979,107.242,78.18134,,,,,
21.455,106.9009,107.265,78.20639,,,,,
21.46,106.9017,107.289,78.23148,,,,,
21.464,106.9083,107.312,78.25665,,,,,
21.469,106.9208,107.335,78.28174,,,,,
21.474,106.9177,107.359,78.30683,,,,,
21.478,106.9186,107.382,78.33194,,,,,
21.483,106.9292,107.405,78.35705,,,,,
21.488,106.9402,107.429,78.38218,,,,,
21.492,106.9484,107.452,78.40732,,,,,
21.497,106.9453,107.476,78.43237,,,,,
21.502,106.9507,107.499,78.45746,,,,,
21.506,106.9606,107.522,78.48257,,,,,
21.511,106.9683,107.546,78.5077,,,,,
21.516,106.9809,107.569,78.53278,,,,,
21.521,106.9985,107.593,78.55791,,,,,
21.525,106.9984,107.616,78.58302,,,,,
21.53,106.9921,107.639,78.60815,,,,,
21.535,106.9771,107.663,78.63316,,,,,
21.539,106.9758,107.686,78.65836,,,,,
21.544,106.9815,107.709,78.6834,,,,,
21.549,106.9992,107.733,78.70854,,,,,
21.553,107.0097,107.756,78.73359,,,,,
21.558,107.0161,107.78,78.75871,,,,,
21.563,107.0195,107.803,78.78387,,,,,
21.567,107.026,107.826,78.80895,,,,,
21.572,107.0354,107.85,78.83408,,,,,
21.577,107.0365,107.873,78.85915,,,,,
21.581,107.0365,107.897,78.88427,,,,,
21.586,107.0356,107.92,78.90936,,,,,
21.591,107.0326,107.943,78.93446,,,,,
21.595,107.0296,107.967,78.95961,,,,,
21.6,107.0282,107.99,78.98469,,,,,
21.605,107.0216,108.013,79.00977,,,,,
21.609,107.013,108.037,79.03487,,,,,
21.614,107.0084,108.06,79.05996,,,,,
21.619,107.0055,108.084,79.08508,,,,,
21.623,107.0039,108.107,79.11021,,,,,
21.628,106.9899,108.13,79.13531,,,,,
21.633,106.9769,108.154,79.16039,,,,,
21.637,106.9659,108.177,79.18554,,,,,
21.642,106.9561,108.201,79.21063,,,,,
21.647,106.9449,108.224,79.23559,,,,,
21.651,106.9287,108.247,79.26076,,,,,
21.656,106.9206,108.271,79.28584,,,,,
21.661,106.9147,108.294,79.31104,,,,,
21.665,106.8932,108.317,79.33617,,,,,
21.67,106.8751,108.341,79.36124,,,,,
21.675,106.8602,108.364,79.38633,,,,,
21.68,106.8528,108.388,79.41151,,,,,
21.684,106.8417,108.411,79.43659,,,,,
21.689,106.8228,108.434,79.46167,,,,,
21.694,106.8066,108.458,79.48677,,,,,
21.698,106.7893,108.481,79.51189,,,,,
21.703,106.7658,108.504,79.53696,,,,,
21.708,106.7465,108.528,79.56212,,,,,
21.712,106.7314,108.551,79.58716,,,,,
21.717,106.7439,108.575,79.6123,,,,,
21.722,106.7449,108.598,79.63741,,,,,
21.726,106.7339,108.621,79.66249,,,,,
21.731,106.7144,108.645,79.68758,,,,,
21.736,106.6976,108.668,79.7127,,,,,
21.74,106.6884,108.692,79.73783,,,,,
21.745,106.6766,108.715,79.76289,,,,,
21.75,106.6637,108.738,79.78803,,,,,
21.754,106.6497,108.762,79.81322,,,,,
21.759,106.6399,108.785,79.83829,,,,,
21.764,106.6331,108.808,79.86327,,,,,
21.768,106.6312,108.832,79.8885,,,,,
21.773,106.6297,108.855,79.91354,,,,,
21.778,106.6286,108.879,79.93861,,,,,
21.782,106.6356,108.902,79.96371,,,,,
21.787,106.6428,108.925,79.98885,,,,,
21.792,106.6458,108.949,80.01401,,,,,
21.796,106.6387,108.972,80.03908,,,,,
21.801,106.6284,108.996,80.06419,,,,,
21.806,106.6327,109.019,80.0893,,,,,
21.81,106.6391,109.042,80.1144,,,,,
21.815,106.6475,109.066,80.13948,,,,,
21.82,106.6512,109.089,80.16461,,,,,
21.824,106.6546,109.112,80.18977,,,,,
21.829,106.6583,109.136,80.21488,,,,,
21.834,106.6638,109.159,80.23989,,,,,
21.838,106.6693,109.183,80.26503,,,,,
21.843,106.6724,109.206,80.29018,,,,,
21.848,106.6752,109.229,80.3152,,,,,
21.853,106.6782,109.253,80.34028,,,,,
21.857,106.6904,109.276,80.36539,,,,,
21.862,106.6991,109.299,80.39065,,,,,
21.867,106.7034,109.323,80.41573,,,,,
21.871,106.7091,109.346,80.44086,,,,,
21.876,106.7166,109.37,80.46582,,,,,
21.881,106.7276,109.393,80.49095,,,,,
21.885,106.7339,109.416,80.51609,,,,,
21.89,106.7407,109.44,80.54118,,,,,
21.895,106.7604,109.463,80.56622,,,,,
21.899,106.7681,109.487,80.59138,,,,,
21.904,106.7662,109.51,80.61648,,,,,
21.909,106.777,109.533,80.64157,,,,,
21.913,106.785,109.557,80.66666,,,,,
21.918,106.7888,109.58,80.69173,,,,,
21.923,106.7888,109.603,80.71695,,,,,
21.927,106.7897,109.627,80.742,,,,,
21.932,106.7952,109.65,80.76707,,,,,
21.937,106.7991,109.674,80.79219,,,,,
21.941,106.8031,109.697,80.81732,,,,,
21.946,106.8146,109.72,80.84237,,,,,
21.951,106.8185,109.744,80.86754,,,,,
21.955,106.8153,109.767,80.89264,,,,,
21.96,106.7941,109.791,80.91769,,,,,
21.965,106.7695,109.814,80.94283,,,,,
21.969,106.7413,109.837,80.96794,,,,,
21.974,106.7303,109.861,80.99306,,,,,
21.979,106.7272,109.884,81.01817,,,,,
21.983,106.7361,109.907,81.04325,,,,,
21.988,106.7377,109.931,81.0684,,,,,
21.993,106.7342,109.954,81.09348,,,,,
21.997,106.7169,109.978,81.11859,,,,,
22.002,106.7026,110.001,81.14368,,,,,
22.007,106.6923,110.024,81.16886,,,,,
22.012,106.6802,110.048,81.1939,,,,,
22.016,106.6687,110.071,81.21901,,,,,
22.021,106.6595,110.094,81.24412,,,,,
22.026,106.6491,110.118,81.2692,,,,,
22.03,106.6379,110.141,81.29433,,,,,
22.035,106.6222,110.165,81.31937,,,,,
22.04,106.6069,110.188,81.34449,,,,,
22.044,106.5918,110.211,81.3696,,,,,
22.049,106.5785,110.235,81.39473,,,,,
22.054,106.5694,110.258,81.41983,,,,,
22.058,106.5689,110.282,81.44498,,,,,
22.063,106.566,110.305,81.47002,,,,,
22.068,106.563,110.328,81.49512,,,,,
22.072,106.5639,110.352,81.52026,,,,,
22.077,106.5622,110.375,81.54536,,,,,
22.082,106.5581,110.398,81.57044,,,,,
22.086,106.5542,110.422,81.59557,,,,,
22.091,106.5507,110.445,81.62066,,,,,
22.096,106.5476,110.469,81.64578,,,,,
22.1,106.5442,110.492,81.67086,,,,,
22.105,106.5412,110.515,81.69596,,,,,
22.11,106.5413,110.539,81.72112,,,,,
22.114,106.5341,110.562,81.74621,,,,,
22.119,106.522,110.586,81.77128,,,,,
22.124,106.5185,110.609,81.79639,,,,,
22.128,106.5141,110.632,81.82147,,,,,
22.133,106.5083,110.656,81.84654,,,,,
22.138,106.5086,110.679,81.8717,,,,,
22.142,106.514,110.702,81.89682,,,,,
22.147,106.5324,110.726,81.92194,,,,,
22.152,106.5545,110.749,81.94702,,,,,
22.156,106.5775,110.773,81.97208,,,,,
22.161,106.5765,110.796,81.99722,,,,,
22.166,106.5734,110.819,82.02233,,,,,
22.171,106.5678,110.843,82.04739,,,,,
22.175,106.5731,110.866,82.07262,,,,,
22.18,106.582,110.889,82.09766,,,,,
22.185,106.5954,110.913,82.12273,,,,,
22.189,106.6048,110.936,82.14789,,,,,
22.194,106.6135,110.96,82.17301,,,,,
22.199,106.6349,110.983,82.19805,,,,,
22.203,106.6513,111.006,82.22313,,,,,
22.208,106.6628,111.03,82.24828,,,,,
22.213,106.6712,111.053,82.27338,,,,,
22.217,106.6814,111.077,82.29845,,,,,
22.222,106.6952,111.1,82.3236,,,,,
22.227,106.7038,111.123,82.34872,,,,,
22.231,106.7104,111.147,82.37379,,,,,
22.236,106.7169,111.17,82.39894,,,,,
22.241,106.7259,111.193,82.42402,,,,,
22.245,106.737,111.217,82.44911,,,,,
22.25,106.7437,111.24,82.47426,,,,,
22.255,106.752,111.264,82.49936,,,,,
22.259,106.7631,111.287,82.52444,,,,,
22.264,106.7676,111.31,82.54955,,,,,
22.269,106.7731,111.334,82.5747,,,,,
22.273,106.788,111.357,82.59978,,,,,
22.278,106.7979,111.381,82.62485,,,,,
22.283,106.8048,111.404,82.64991,,,,,
22.287,106.814,111.427,82.67497,,,,,
22.292,106.8222,111.451,82.70013,,,,,
22.297,106.8292,111.474,82.72526,,,,,
22.301,106.8492,111.497,82.75037,,,,,
22.306,106.8697,111.521,82.77546,,,,,
22.311,106.8856,111.544,82.80056,,,,,
22.315,106.893,111.568,82.8257,,,,,
22.32,106.8969,111.591,82.85078,,,,,
22.325,106.9049,111.614,82.87591,,,,,
22.33,106.9155,111.638,82.90105,,,,,
22.334,106.9285,111.661,82.92609,,,,,
22.339,106.9343,111.684,82.95118,,,,,
22.344,106.9449,111.708,82.97636,,,,,
22.348,106.9653,111.731,83.00143,,,,,
22.353,106.9766,111.755,83.02654,,,,,
22.358,106.9839,111.778,83.05164,,,,,
22.362,106.986,111.801,83.07679,,,,,
22.367,106.9884,111.825,83.10184,,,,,
22.372,106.9913,111.848,83.12697,,,,,
22.376,107.004,111.872,83.15202,,,,,
22.381,107.0119,111.895,83.17715,,,,,
22.386,107.0134,111.918,83.20223,,,,,
22.39,107.0037,111.942,83.22736,,,,,
22.395,106.9967,111.965,83.25249,,,,,
22.4,107.0018,111.988,83.2776,,,,,
22.404,107.0165,112.012,83.30272,,,,,
22.409,107.0365,112.035,83.32779,,,,,
22.414,107.0658,112.059,83.35285,,,,,
22.418,107.0902,112.082,83.378,,,,,
22.423,107.11,112.105,83.40309,,,,,
22.428,107.1154,112.129,83.42827,,,,,
22.432,107.1215,112.152,83.45336,,,,,
22.437,107.1305,112.176,83.47843,,,,,
22.442,107.1328,112.199,83.50352,,,,,
22.446,107.1339,112.222,83.52863,,,,,
22.451,107.1375,112.246,83.55373,,,,,
22.456,107.1373,112.269,83.57884,,,,,
22.46,107.1338,112.292,83.60391,,,,,
22.465,107.1164,112.316,83.62904,,,,,
22.47,107.1035,112.339,83.65418,,,,,
22.474,107.0954,112.363,83.67925,,,,,
22.479,107.0843,112.386,83.70444,,,,,
22.484,107.0721,112.409,83.72945,,,,,
22.489,107.0583,112.433,83.75457,,,,,
22.493,107.0501,112.456,83.77969,,,,,
22.498,107.0447,112.479,83.80479,,,,,
22.503,107.0437,112.503,83.82986,,,,,
22.507,107.0372,112.526,83.855,,,,,
22.512,107.0266,112.55,83.88008,,,,,
22.517,107.0188,112.573,83.90523,,,,,
22.521,107.0121,112.596,83.93031,,,,,
22.526,107.0068,112.62,83.9554,,,,,
22.531,106.9941,112.643,83.98051,,,,,
22.535,106.983,112.667,84.00563,,,,,
22.54,106.9845,112.69,84.03071,,,,,
22.545,106.9838,112.713,84.05585,,,,,
22.549,106.9818,112.737,84.08094,,,,,
22.554,106.9798,112.76,84.10605,,,,,
22.559,106.973,112.783,84.1312,,,,,
22.563,106.9602,112.807,84.15627,,,,,
22.568,106.9456,112.83,84.1814,,,,,
22.573,106.9378,112.854,84.20649,,,,,
22.577,106.9489,112.877,84.23157,,,,,
22.582,106.9566,112.9,84.25664,,,,,
22.587,106.9607,112.924,84.2817,,,,,
22.591,106.9447,112.947,84.30688,,,,,
22.596,106.923,112.971,84.33197,,,,,
22.601,106.8955,112.994,84.35706,,,,,
22.605,106.8825,113.017,84.38217,,,,,
22.61,106.8706,113.041,84.4073,,,,,
22.615,106.8578,113.064,84.43237,,,,,
22.619,106.8421,113.087,84.45744,,,,,
22.624,106.8276,113.111,84.48257,,,,,
22.629,106.8316,113.134,84.5077,,,,,
22.633,106.8316,113.158,84.53281,,,,,
22.638,106.8281,113.181,84.5579,,,,,
22.643,106.8177,113.204,84.58308,,,,,
22.648,106.8154,113.228,84.60812,,,,,
22.652,106.8311,113.251,84.63322,,,,,
22.657,106.839,113.275,84.65833,,,,,
22.662,106.8438,113.298,84.68343,,,,,
22.666,106.8472,113.321,84.70855,,,,,
22.671,106.8545,113.345,84.73366,,,,,
22.676,106.8651,113.368,84.75871,,,,,
22.68,106.868,113.391,84.78387,,,,,
22.685,106.8703,113.415,84.80898,,,,,
22.69,106.8725,113.438,84.83408,,,,,
22.694,106.8802,113.462,84.85915,,,,,
22.699,106.8889,113.485,84.88445,,,,,
22.704,106.8923,113.508,84.90939,,,,,
22.708,106.8954,113.532,84.93446,,,,,
22.713,106.8982,113.555,84.95956,,,,,
22.718,106.9078,113.578,84.9847,,,,,
22.722,106.9143,113.602,85.0098,,,,,
22.727,106.9148,113.625,85.03488,,,,,
22.732,106.9134,113.649,85.05997,,,,,
22.736,106.9125,113.672,85.0851,,,,,
22.741,106.9174,113.695,85.11025,,,,,
22.746,106.9292,113.719,85.13536,,,,,
22.75,106.9463,113.742,85.16045,,,,,
22.755,106.9707,113.766,85.18555,,,,,
22.76,106.9904,113.789,85.21066,,,,,
22.764,107.0017,113.812,85.23579,,,,,
22.769,107.0092,113.836,85.26086,,,,,
22.774,107.0168,113.859,85.28595,,,,,
22.778,107.0298,113.882,85.31104,,,,,
22.783,107.038,113.906,85.33615,,,,,
22.788,107.0429,113.929,85.36126,,,,,
22.792,107.0513,113.953,85.38638,,,,,
22.797,107.0606,113.976,85.41151,,,,,
22.802,107.0713,113.999,85.43661,,,,,
22.807,107.0878,114.023,85.4617,,,,,
22.811,107.0999,114.046,85.48676,,,,,
22.816,107.0901,114.07,85.51187,,,,,
22.821,107.0727,114.093,85.53699,,,,,
22.825,107.0508,114.116,85.5621,,,,,
22.83,107.0342,114.14,85.58723,,,,,
22.835,107.023,114.163,85.61234,,,,,
22.839,107.0194,114.186,85.63741,,,,,
22.844,107.0196,114.21,85.66252,,,,,
22.849,107.0214,114.233,85.68768,,,,,
22.853,107.0256,114.257,85.71273,,,,,
22.858,107.021,114.28,85.73784,,,,,
